Ano;Cod;Área;Grau_academico;Cod_IES;Nome_IES;Sigla_IES;Organização;Cat_adm;Cód_curso;Mod_Ensino;Cód_Municipio;Município;Sigla_UF;Concluintes_inscritos;Concluintes_participantes;Enade_faixa
2021;4004;Ciências Comp;Bacharelado;277;Centro Universitário Augusto Motta;UNISUAM;Centro Universitário;Privada (S.L);1404126;Educação Presencial;3304557;Rio de Janeiro;RJ;37;25;2
2021;4005;Ciências Comp;Licenciatura;278;Faculdades Integradas Simonsen;FIS;Faculdade;Privada (S.L);1103908;Educação Presencial;3304557;Rio de Janeiro;RJ;2;2;1
2021;4004;Ciências Comp;Bacharelado;295;Universidade De Santa Cruz Do Sul;UNISC;Universidade;Privada (S.L);6756;Educação Presencial;4316808;Santa Cruz do Sul;RS;31;26;3
2021;4005;Ciências Comp;Licenciatura;295;Universidade De Santa Cruz Do Sul;UNISC;Universidade;Privada (S.L);20109;Educação Presencial;4316808;Santa Cruz do Sul;RS;3;3;5
2021;4004;Ciências Comp;Bacharelado;308;Centro Universitário Presidente Antônio Carlos;UNIPAC;Centro Universitário;Privada (S.L);20818;Educação Presencial;3105608;Barbacena;MG;20;20;2
2021;4004;Ciências Comp;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);7142;Educação Presencial;3550308;São Paulo;SP;55;45;2
2021;4004;Ciências Comp;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);66272;Educação Presencial;3550308;São Paulo;SP;155;120;2
2021;4004;Ciências Comp;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);72331;Educação Presencial;3550308;São Paulo;SP;64;40;1
2021;4004;Ciências Comp;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);111980;Educação Presencial;3550308;São Paulo;SP;105;84;2
2021;4004;Ciências Comp;Bacharelado;316;Universidade Nove De Julho;UNINOVE;Universidade;Privada (S.L);1279527;Educação Presencial;3550308;São Paulo;SP;82;69;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);7292;Educação Presencial;3543402;Ribeirão Preto;SP;62;46;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);18698;Educação Presencial;3509502;Campinas;SP;95;81;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);18826;Educação Presencial;3503208;Araraquara;SP;52;42;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);18833;Educação Presencial;3548500;Santos;SP;57;41;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);18840;Educação Presencial;3549904;São José dos Campos;SP;36;32;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19510;Educação Presencial;3506003;Bauru;SP;28;13;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19517;Educação Presencial;3552205;Sorocaba;SP;37;27;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19521;Educação Presencial;3549805;São José do Rio Preto;SP;67;54;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19525;Educação Presencial;3502804;Araçatuba;SP;23;21;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19548;Educação Presencial;3547304;Santana de Parnaíba;SP;92;62;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);19558;Educação Presencial;3550308;São Paulo;SP;44;35;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);38834;Educação Presencial;3550308;São Paulo;SP;109;77;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);43487;Educação Presencial;5300108;Brasília;DF;86;73;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);43645;Educação Presencial;5208707;Goiânia;GO;60;43;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);43664;Educação Presencial;1302603;Manaus;AM;64;46;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);50572;Educação Presencial;3525904;Jundiaí;SP;37;29;3
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);50582;Educação Presencial;3526902;Limeira;SP;50;36;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);65878;Educação Presencial;3550308;São Paulo;SP;143;108;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);65890;Educação Presencial;3550308;São Paulo;SP;91;69;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);69764;Educação Presencial;3550308;São Paulo;SP;108;78;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);69815;Educação Presencial;3550308;São Paulo;SP;61;49;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);69825;Educação Presencial;3550308;São Paulo;SP;48;37;2
2021;4004;Ciências Comp;Bacharelado;322;Universidade Paulista;UNIP;Universidade;Privada (C.L);1155950;Educação Presencial;3550308;São Paulo;SP;69;53;2
2021;4004;Ciências Comp;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);7511;Educação Presencial;3106200;Belo Horizonte;MG;117;80;3
2021;4004;Ciências Comp;Bacharelado;338;Pontifícia Universidade Católica De Minas Gerais;PUC MINAS;Universidade;Privada (S.L);18585;Educação Presencial;3151800;Poços de Caldas;MG;40;35;3
2021;4004;Ciências Comp;Bacharelado;349;Centro Universitário De Belo Horizonte;UNI-BH;Centro Universitário;Privada (C.L);20833;Educação Presencial;3106200;Belo Horizonte;MG;22;14;3
2021;4004;Ciências Comp;Bacharelado;349;Centro Universitário De Belo Horizonte;UNI-BH;Centro Universitário;Privada (C.L);1279016;Educação Presencial;3106200;Belo Horizonte;MG;31;25;2
2021;4004;Ciências Comp;Bacharelado;352;Centro Universitário De João Pessoa;UNIPÊ;Centro Universitário;Privada (C.L);19047;Educação Presencial;2507507;João Pessoa;PB;61;57;2
2021;4004;Ciências Comp;Bacharelado;355;Universidade Tuiuti Do Paraná;UTP;Universidade;Privada (C.L);20891;Educação Presencial;4106902;Curitiba;PR;10;8;4
2021;4004;Ciências Comp;Bacharelado;374;Centro Universitário Das Faculdades Metropolitanas Unidas;FMU;Centro Universitário;Privada (C.L);19641;Educação Presencial;3550308;São Paulo;SP;116;94;2
2021;4004;Ciências Comp;Bacharelado;376;Centro Universitário Anhanguera De São Paulo;;Centro Universitário;Privada (C.L);1403868;Educação Presencial;3550308;São Paulo;SP;4;3;3
2021;4004;Ciências Comp;Bacharelado;385;Universidade Salvador;UNIFACS;Universidade;Privada (C.L);20030;Educação Presencial;2927408;Salvador;BA;71;61;3
2021;4004;Ciências Comp;Bacharelado;396;Centro Universitário Ruy Barbosa Wyden;UniRuy Wyden;Centro Universitário;Privada (C.L);18267;Educação Presencial;2927408;Salvador;BA;6;4;2
2021;4004;Ciências Comp;Bacharelado;398;Universidade Tiradentes;UNIT;Universidade;Privada (C.L);18683;Educação Presencial;2800308;Aracaju;SE;38;29;3
2021;4004;Ciências Comp;Bacharelado;402;Centro Universitário De Brasília;UNICEUB;Centro Universitário;Privada (S.L);18162;Educação Presencial;5300108;Brasília;DF;41;32;2
2021;4004;Ciências Comp;Bacharelado;402;Centro Universitário De Brasília;UNICEUB;Centro Universitário;Privada (S.L);1191646;Educação Presencial;5300108;Brasília;DF;26;24;3
2021;4004;Ciências Comp;Bacharelado;403;Universidade Católica De Brasília;UCB;Universidade;Privada (S.L);8340;Educação Presencial;5300108;Brasília;DF;40;36;3
2021;4005;Ciências Comp;Licenciatura;409;Universidade De Pernambuco;UPE;Universidade;Pública (Est);121564;Educação Presencial;2606002;Garanhuns;PE;15;14;2
2021;4004;Ciências Comp;Bacharelado;417;Universidade Cidade De São Paulo;UNICID;Universidade;Privada (C.L);20041;Educação Presencial;3550308;São Paulo;SP;97;86;2
2021;4004;Ciências Comp;Bacharelado;423;Universidade Regional Integrada Do Alto Uruguai E Das Missões;URI;Universidade;Privada (S.L);64020;Educação Presencial;4317400;Santiago;RS;9;6;2
2021;4004;Ciências Comp;Bacharelado;423;Universidade Regional Integrada Do Alto Uruguai E Das Missões;URI;Universidade;Privada (S.L);64061;Educação Presencial;4308508;Frederico Westphalen;RS;10;10;3
2021;4004;Ciências Comp;Bacharelado;423;Universidade Regional Integrada Do Alto Uruguai E Das Missões;URI;Universidade;Privada (S.L);64076;Educação Presencial;4317509;Santo Ângelo;RS;15;12;2
2021;4004;Ciências Comp;Bacharelado;423;Universidade Regional Integrada Do Alto Uruguai E Das Missões;URI;Universidade;Privada (S.L);64162;Educação Presencial;4307005;Erechim;RS;15;14;3
2021;4004;Ciências Comp;Bacharelado;426;Universidade Franciscana;UFN;Universidade;Privada (S.L);52665;Educação Presencial;4316907;Santa Maria;RS;17;15;3
2021;4004;Ciências Comp;Bacharelado;430;Centro Universitário Filadélfia;UNIFIL;Centro Universitário;Privada (S.L);105678;Educação Presencial;4113700;Londrina;PR;17;15;3
2021;4004;Ciências Comp;Bacharelado;446;Universidade De Cruz Alta;UNICRUZ;Universidade;Privada (S.L);20966;Educação Presencial;4306106;Cruz Alta;RS;22;13;2
2021;4004;Ciências Comp;Bacharelado;448;Centro Universitário Ritter Dos Reis;UNIRITTER;Centro Universitário;Privada (C.L);1190311;Educação Presencial;4314902;Porto Alegre;RS;19;16;2
2021;4004;Ciências Comp;Bacharelado;448;Centro Universitário Ritter Dos Reis;UNIRITTER;Centro Universitário;Privada (C.L);1313042;Educação Presencial;4314902;Porto Alegre;RS;34;28;3
2021;4004;Ciências Comp;Bacharelado;448;Centro Universitário Ritter Dos Reis;UNIRITTER;Centro Universitário;Privada (C.L);1533190;Educação a Distância;4314902;Porto Alegre;RS;3;2;4
2021;4004;Ciências Comp;Bacharelado;449;Universidade Luterana Do Brasil;ULBRA;Universidade;Privada (C.L);9302;Educação Presencial;4304606;Canoas;RS;40;31;2
2021;4004;Ciências Comp;Bacharelado;449;Universidade Luterana Do Brasil;ULBRA;Universidade;Privada (C.L);9311;Educação Presencial;4309209;Gravataí;RS;46;32;3
2021;4004;Ciências Comp;Bacharelado;453;Centro Universitário Luterano De Palmas;CEULP;Centro Universitário;Privada (C.L);1148708;Educação Presencial;1721000;Palmas;TO;27;20;3
2021;4004;Ciências Comp;Bacharelado;457;Universidade Anhanguera De São Paulo;UNIAN - SP;Universidade;Privada (C.L);20355;Educação Presencial;3547809;Santo André;SP;13;9;2
2021;4004;Ciências Comp;Bacharelado;458;Universidade Ibirapuera;UNIB;Universidade;Privada (S.L);88772;Educação Presencial;3550308;São Paulo;SP;17;15;2
2021;4004;Ciências Comp;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);19505;Educação Presencial;3550308;São Paulo;SP;24;21;3
2021;4004;Ciências Comp;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);120920;Educação Presencial;3550308;São Paulo;SP;30;27;3
2021;4004;Ciências Comp;Bacharelado;466;Universidade Anhembi Morumbi;UAM;Universidade;Privada (C.L);1165300;Educação Presencial;3550308;São Paulo;SP;35;32;3
2021;4004;Ciências Comp;Bacharelado;480;Centro Universitário Serra Dos Órgãos;UNIFESO;Centro Universitário;Privada (S.L);92001;Educação Presencial;3305802;Teresópolis;RJ;64;57;2
2021;4004;Ciências Comp;Bacharelado;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada (C.L);53788;Educação Presencial;3518800;Guarulhos;SP;114;57;1
2021;4004;Ciências Comp;Bacharelado;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada (C.L);102186;Educação Presencial;3523107;Itaquaquecetuba;SP;26;14;1
2021;4004;Ciências Comp;Bacharelado;482;Universidade Do Extremo Sul Catarinense;UNESC;Universidade;Privada (S.L);17937;Educação Presencial;4204608;Criciúma;SC;72;41;2
2021;4004;Ciências Comp;Bacharelado;494;Universidade Do Sul De Santa Catarina;UNISUL;Universidade;Privada (S.L);10059;Educação Presencial;4218707;Tubarão;SC;61;36;3
2021;4004;Ciências Comp;Bacharelado;496;Universidade De Franca;UNIFRAN;Universidade;Privada (C.L);10159;Educação Presencial;3516200;Franca;SP;19;15;2
2021;4004;Ciências Comp;Bacharelado;515;Centro Universitário Anhanguera Pitágoras Unopar De Niterói;UNIAN-RJ;Centro Universitário;Privada (C.L);21690;Educação Presencial;3303302;Niterói;RJ;23;21;2
2021;4004;Ciências Comp;Bacharelado;527;Pontifícia Universidade Católica De Goiás;PUC GOIÁS;Universidade;Privada (S.L);10814;Educação Presencial;5208707;Goiânia;GO;56;44;3
2021;4004;Ciências Comp;Bacharelado;528;Pontifícia Universidade Católica Do Rio De Janeiro;PUC-RIO;Universidade;Privada (S.L);114286;Educação Presencial;3304557;Rio de Janeiro;RJ;56;53;4
2021;4004;Ciências Comp;Bacharelado;532;Universidade Regional Do Noroeste Do Estado Do Rio Grande Do Sul;UNIJUI;Universidade;Privada (S.L);110974;Educação Presencial;4310207;Ijuí;RS;20;18;4
2021;4004;Ciências Comp;Bacharelado;532;Universidade Regional Do Noroeste Do Estado Do Rio Grande Do Sul;UNIJUI;Universidade;Privada (S.L);110976;Educação Presencial;4317202;Santa Rosa;RS;22;22;2
2021;4004;Ciências Comp;Bacharelado;546;Pontifícia Universidade Católica De São Paulo;PUCSP;Universidade;Privada (S.L);11238;Educação Presencial;3550308;São Paulo;SP;48;40;3
2021;4004;Ciências Comp;Bacharelado;547;Universidade Do Estado Do Rio De Janeiro;UERJ;Universidade;Pública (Est);5000356;Educação Presencial;3304557;Rio de Janeiro;RJ;120;85;3
2021;4004;Ciências Comp;Bacharelado;548;Universidade Federal Do Maranhão;UFMA;Universidade;Pública (Fed);11452;Educação Presencial;2111300;São Luís;MA;77;75;4
2021;4005;Ciências Comp;Licenciatura;548;Universidade Federal Do Maranhão;UFMA;Universidade;Pública (Fed);1404959;Educação a Distância;2111300;São Luís;MA;80;72;3
2021;4004;Ciências Comp;Bacharelado;550;Universidade Estadual Da Paraíba;UEPB;Universidade;Pública (Est);1190071;Educação Presencial;2504009;Campina Grande;PB;87;66;3
2021;4004;Ciências Comp;Bacharelado;550;Universidade Estadual Da Paraíba;UEPB;Universidade;Pública (Est);1265453;Educação Presencial;2510808;Patos;PB;33;23;2
2021;4004;Ciências Comp;Bacharelado;555;Universidade De Fortaleza;UNIFOR;Universidade;Privada (S.L);11730;Educação Presencial;2304400;Fortaleza;CE;58;36;3
2021;4004;Ciências Comp;Bacharelado;570;Universidade Federal Do Rio Grande Do Norte;UFRN;Universidade;Pública (Fed);12313;Educação Presencial;2408102;Natal;RN;32;23;5
2021;4004;Ciências Comp;Bacharelado;571;Universidade Federal Do Paraná;UFPR;Universidade;Pública (Fed);12581;Educação Presencial;4106902;Curitiba;PR;113;72;5
2021;4005;Ciências Comp;Licenciatura;571;Universidade Federal Do Paraná;UFPR;Universidade;Pública (Fed);1270221;Educação Presencial;4112108;Jandaia do Sul;PR;9;8;4
2021;4005;Ciências Comp;Licenciatura;571;Universidade Federal Do Paraná;UFPR;Universidade;Pública (Fed);1270226;Educação Presencial;4117909;Palotina;PR;5;4;5
2021;4004;Ciências Comp;Bacharelado;572;Universidade Federal Fluminense;UFF;Universidade;Pública (Fed);12710;Educação Presencial;3303302;Niterói;RJ;118;99;5
2021;4004;Ciências Comp;Bacharelado;572;Universidade Federal Fluminense;UFF;Universidade;Pública (Fed);82799;Educação Presencial;3304524;Rio das Ostras;RJ;51;39;3
2021;4005;Ciências Comp;Licenciatura;572;Universidade Federal Fluminense;UFF;Universidade;Pública (Fed);1145037;Educação Presencial;3304706;Santo Antônio de Pádua;RJ;14;10;3
2021;4004;Ciências Comp;Bacharelado;573;Universidade Federal Do Espírito Santo;UFES;Universidade;Pública (Fed);12837;Educação Presencial;3205309;Vitória;ES;50;33;5
2021;4004;Ciências Comp;Bacharelado;573;Universidade Federal Do Espírito Santo;UFES;Universidade;Pública (Fed);116868;Educação Presencial;3200201;Alegre;ES;32;24;3
2021;4004;Ciências Comp;Bacharelado;573;Universidade Federal Do Espírito Santo;UFES;Universidade;Pública (Fed);1159854;Educação Presencial;3204906;São Mateus;ES;27;23;4
2021;4004;Ciências Comp;Bacharelado;574;Universidade Federal Rural Do Rio De Janeiro;UFRRJ;Universidade;Pública (Fed);1102636;Educação Presencial;3303500;Nova Iguaçu;RJ;80;75;4
2021;4004;Ciências Comp;Bacharelado;575;Universidade Federal De Minas Gerais;UFMG;Universidade;Pública (Fed);12946;Educação Presencial;3106200;Belo Horizonte;MG;52;48;5
2021;4004;Ciências Comp;Bacharelado;576;Universidade Federal De Juiz De Fora;UFJF;Universidade;Pública (Fed);18518;Educação Presencial;3136702;Juiz de Fora;MG;23;19;4
2021;4004;Ciências Comp;Bacharelado;576;Universidade Federal De Juiz De Fora;UFJF;Universidade;Pública (Fed);65361;Educação Presencial;3136702;Juiz de Fora;MG;56;37;5
2021;4005;Ciências Comp;Licenciatura;576;Universidade Federal De Juiz De Fora;UFJF;Universidade;Pública (Fed);1132188;Educação a Distância;3136702;Juiz de Fora;MG;36;26;3
2021;4004;Ciências Comp;Bacharelado;577;Universidade Federal De Alagoas;UFAL;Universidade;Pública (Fed);13216;Educação Presencial;2704302;Maceió;AL;31;29;5
2021;4004;Ciências Comp;Bacharelado;577;Universidade Federal De Alagoas;UFAL;Universidade;Pública (Fed);101942;Educação Presencial;2700300;Arapiraca;AL;80;69;3
2021;4004;Ciências Comp;Bacharelado;578;Universidade Federal Da Bahia;UFBA;Universidade;Pública (Fed);13277;Educação Presencial;2927408;Salvador;BA;70;60;4
2021;4005;Ciências Comp;Licenciatura;578;Universidade Federal Da Bahia;UFBA;Universidade;Pública (Fed);1142650;Educação Presencial;2927408;Salvador;BA;13;11;4
2021;4004;Ciências Comp;Bacharelado;579;Universidade Federal Da Paraíba;UFPB;Universidade;Pública (Fed);13401;Educação Presencial;2507507;João Pessoa;PB;71;64;4
2021;4005;Ciências Comp;Licenciatura;579;Universidade Federal Da Paraíba;UFPB;Universidade;Pública (Fed);98984;Educação Presencial;2512903;Rio Tinto;PB;54;44;3
2021;4005;Ciências Comp;Licenciatura;579;Universidade Federal Da Paraíba;UFPB;Universidade;Pública (Fed);1203266;Educação a Distância;2507507;João Pessoa;PB;18;17;2
2021;4004;Ciências Comp;Bacharelado;580;Universidade Federal De Pernambuco;UFPE;Universidade;Pública (Fed);13595;Educação Presencial;2611606;Recife;PE;141;124;4
2021;4004;Ciências Comp;Bacharelado;581;Universidade Federal Do Rio Grande Do Sul;UFRGS;Universidade;Pública (Fed);13717;Educação Presencial;4314902;Porto Alegre;RS;154;120;5
2021;4004;Ciências Comp;Bacharelado;582;Universidade Federal De Santa Maria;UFSM;Universidade;Pública (Fed);13881;Educação Presencial;4316907;Santa Maria;RS;47;42;4
2021;4005;Ciências Comp;Licenciatura;582;Universidade Federal De Santa Maria;UFSM;Universidade;Pública (Fed);1385714;Educação a Distância;4316907;Santa Maria;RS;4;3;5
2021;4004;Ciências Comp;Bacharelado;583;Universidade Federal Do Ceará;UFC;Universidade;Pública (Fed);13980;Educação Presencial;2304400;Fortaleza;CE;34;32;4
2021;4004;Ciências Comp;Bacharelado;583;Universidade Federal Do Ceará;UFC;Universidade;Pública (Fed);1270596;Educação Presencial;2311306;Quixadá;CE;35;29;3
